Config,Z,P_ff,I_ff,MaxR_P,MaxR_I
config_44_det2_b15_s5_h24_w500,1,1371.96964499226,1562.09876717853,13.379146373717932,22.948774477082647
config_44_det2_b15_s5_h24_w500,2,259.641330065364,879.048720659531,28.23509577730864,37.596625513468624
config_44_det2_b15_s5_h24_w500,3,105.27554977829,661.976402363107,42.4975440466858,52.63322382298085
config_44_det2_b15_s5_h24_w500,4,59.8243642194367,522.325202955406,52.72548008316283,81.88487921401456
config_44_det2_b15_s5_h24_w500,5,40.4077641479295,425.720697172114,60.47856025072026,110.99811415284294
config_45_det2_b15_s5_h24_w1500,1,1482.77218730659,2195.12941567296,22.96979020763089,37.57717056617264
config_45_det2_b15_s5_h24_w1500,2,276.168535055985,1274.88781758312,42.56102971028779,55.9780217903143
config_45_det2_b15_s5_h24_w1500,3,110.489999377789,954.913490984421,57.99902791754479,84.51074067061248
config_45_det2_b15_s5_h24_w1500,4,62.265165672113,754.396736282332,,125.48954139688296
config_45_det2_b15_s5_h24_w1500,5,41.3983921590561,615.089943611065,,138.9238554732954
config_45_det2_b15_s5_h24_w1500,6,30.5947542861908,517.737731419071,,155.9026138331234
config_46_det2_b15_s20_h4_w50,1,1143.99309910078,724.976931135836,4.796483086595844,4.440861402926238
config_46_det2_b15_s20_h4_w50,2,226.084029078955,415.578696008349,9.050483412503445,16.725168160589597
config_46_det2_b15_s20_h4_w50,3,95.9537592016972,309.044693901097,17.951497152048347,22.457209310152496
config_46_det2_b15_s20_h4_w50,4,55.3066653883184,243.601640148777,,25.975781990153827
config_46_det2_b15_s20_h4_w50,5,36.993922117345,199.162959091226,,26.940141981808484
config_46_det2_b15_s20_h4_w50,6,27.0813487792226,167.515272305283,,32.027195475095844
config_46_det2_b15_s20_h4_w50,7,21.0130117246902,144.270449058323,,36.52877290575198
config_47_det2_b15_s20_h4_w500,1,1371.96964499226,1562.09876717853,9.654338403018615,19.173321308526592
config_47_det2_b15_s20_h4_w500,2,259.641330065364,879.048720659531,23.082473681414697,29.936370020428324
config_47_det2_b15_s20_h4_w500,3,105.27554977829,661.976402363107,32.39392304121253,36.525693011906014
config_47_det2_b15_s20_h4_w500,4,59.8243642194367,522.325202955406,51.183310268094225,50.28665662287335
config_47_det2_b15_s20_h4_w500,5,40.4077641479295,425.720697172114,,50.274508948372635
config_47_det2_b15_s20_h4_w500,6,30.0937750463872,358.05135977561,,67.26148223490122
config_47_det2_b15_s20_h4_w500,7,23.5282591644182,308.420236242715,,82.61121096206514
config_47_det2_b15_s20_h4_w500,8,19.0428108742971,270.599644012954,,82.65671006737116
config_47_det2_b15_s20_h4_w500,9,15.852309192731,240.900973795346,,96.96326294535318
config_47_det2_b15_s20_h4_w500,10,13.4989773933766,217.007292249313,,100.80273433791368
config_48_det2_b15_s20_h4_w1500,1,1482.77218730659,2195.12941567296,17.410664835094607,24.10967129597581
config_48_det2_b15_s20_h4_w1500,2,276.168535055985,1274.88781758312,30.516982976696763,47.93726368911767
config_48_det2_b15_s20_h4_w1500,3,110.489999377789,954.913490984421,50.79159238403967,50.441166223631264
config_48_det2_b15_s20_h4_w1500,4,62.265165672113,754.396736282332,74.95626224672625,69.15479918270314
config_48_det2_b15_s20_h4_w1500,5,41.3983921590561,615.089943611065,,82.13270511799792
config_48_det2_b15_s20_h4_w1500,6,30.5947542861908,517.737731419071,,93.77043006019248
config_48_det2_b15_s20_h4_w1500,7,24.0675826659041,446.310779861523,,98.93094182307172
config_48_det2_b15_s20_h4_w1500,8,19.5984247045618,391.790936353185,,116.24682389801767
config_48_det2_b15_s20_h4_w1500,9,14.813237392189,347.069530043393,,127.01427085174328
config_48_det2_b15_s20_h4_w1500,10,12.2749345250106,314.281592480616,,144.2918050341044
config_48_det2_b15_s20_h4_w1500,11,10.3785968167878,286.18006793008,,157.7422739787911
config_49_det2_b15_s20_h12_w50,1,1143.99309910078,724.976931135836,4.796483086595844,4.440861402926238
config_49_det2_b15_s20_h12_w50,2,226.084029078955,415.578696008349,9.050483412503445,16.725168160589597
config_49_det2_b15_s20_h12_w50,3,95.9537592016972,309.044693901097,17.951497152048347,24.10967129597581
config_49_det2_b15_s20_h12_w50,4,55.3066653883184,243.601640148777,,26.58958912807793
config_49_det2_b15_s20_h12_w50,5,36.993922117345,199.162959091226,,27.917131836920497
config_49_det2_b15_s20_h12_w50,6,27.0813487792226,167.515272305283,,35.178917692277004
config_50_det2_b15_s20_h12_w500,1,1371.96964499226,1562.09876717853,9.654338403018615,19.698889562612408
config_50_det2_b15_s20_h12_w500,2,259.641330065364,879.048720659531,23.082473681414697,33.53917485568182
config_50_det2_b15_s20_h12_w500,3,105.27554977829,661.976402363107,32.90868046579808,46.59824299262795
config_50_det2_b15_s20_h12_w500,4,59.8243642194367,522.325202955406,47.93726368911767,56.49178037555552
config_50_det2_b15_s20_h12_w500,5,40.4077641479295,425.720697172114,,65.25267235906894
config_50_det2_b15_s20_h12_w500,6,30.0937750463872,358.05135977561,,72.19168224261826
config_50_det2_b15_s20_h12_w500,7,23.5282591644182,308.420236242715,,82.99982680704822
config_51_det2_b15_s20_h12_w1500,1,1482.77218730659,2195.12941567296,17.410664835094607,26.030294850423804
config_51_det2_b15_s20_h12_w1500,2,276.168535055985,1274.88781758312,30.84406344825532,47.630728001994676
config_51_det2_b15_s20_h12_w1500,3,110.489999377789,954.913490984421,48.944726477936314,63.046645629648175
config_51_det2_b15_s20_h12_w1500,4,62.265165672113,754.396736282332,72.16426574143189,78.49064434695386
config_51_det2_b15_s20_h12_w1500,5,41.3983921590561,615.089943611065,,91.76440456851664
config_51_det2_b15_s20_h12_w1500,6,30.5947542861908,517.737731419071,,102.00986854348574
config_51_det2_b15_s20_h12_w1500,7,24.0675826659041,446.310779861523,,118.16120873620073
config_51_det2_b15_s20_h12_w1500,8,19.5984247045618,391.790936353185,,142.86219373755034
config_52_det2_b15_s20_h24_w50,1,1143.99309910078,724.976931135836,4.796483086595844,4.440861402926238
config_52_det2_b15_s20_h24_w50,2,226.084029078955,415.578696008349,9.050483412503445,16.725168160589597
config_52_det2_b15_s20_h24_w50,3,95.9537592016972,309.044693901097,17.951497152048347,24.10967129597581
config_52_det2_b15_s20_h24_w50,4,55.3066653883184,243.601640148777,,26.58958912807793
config_52_det2_b15_s20_h24_w50,5,36.993922117345,199.162959091226,,27.917131836920497
config_52_det2_b15_s20_h24_w50,6,27.0813487792226,167.515272305283,,35.178917692277004
config_53_det2_b15_s20_h24_w500,1,1371.96964499226,1562.09876717853,9.654338403018615,19.698889562612408
config_53_det2_b15_s20_h24_w500,2,259.641330065364,879.048720659531,23.082473681414697,33.53917485568182
config_53_det2_b15_s20_h24_w500,3,105.27554977829,661.976402363107,32.90868046579808,46.845290585073755
config_53_det2_b15_s20_h24_w500,4,59.8243642194367,522.325202955406,47.93726368911767,57.24784930458087
config_53_det2_b15_s20_h24_w500,5,40.4077641479295,425.720697172114,52.57633735816902,60.99939548880791
config_53_det2_b15_s20_h24_w500,6,30.0937750463872,358.05135977561,,66.77056315498639
config_53_det2_b15_s20_h24_w500,7,23.5282591644182,308.420236242715,,70.57778155786748
config_54_det2_b15_s20_h24_w1500,1,1482.77218730659,2195.12941567296,17.410664835094607,26.030294850423804
config_54_det2_b15_s20_h24_w1500,2,276.168535055985,1274.88781758312,30.84406344825532,47.630728001994676
config_54_det2_b15_s20_h24_w1500,3,110.489999377789,954.913490984421,48.944726477936314,62.55664747591278
config_54_det2_b15_s20_h24_w1500,4,62.265165672113,754.396736282332,66.86026958988008,70.64864648384992
config_54_det2_b15_s20_h24_w1500,5,41.3983921590561,615.089943611065,81.18928386586141,77.16615810683881
config_54_det2_b15_s20_h24_w1500,6,30.5947542861908,517.737731419071,,99.35780812377718
config_54_det2_b15_s20_h24_w1500,7,24.0675826659041,446.310779861523,,118.09244789570583
config_55_det2_b30_s5_h4_w50,1,1143.99309910078,724.976931135836,5.391613515501493,10.575265954102525
config_55_det2_b30_s5_h4_w50,2,226.084029078955,415.578696008349,11.778486603958928,22.551451318205636
config_55_det2_b30_s5_h4_w50,3,95.9537592016972,309.044693901097,19.57669118979874,27.67510162582967
config_55_det2_b30_s5_h4_w50,4,55.3066653883184,243.601640148777,,31.7250886523584
config_55_det2_b30_s5_h4_w50,5,36.993922117345,199.162959091226,,32.47577943637381
config_55_det2_b30_s5_h4_w50,6,27.0813487792226,167.515272305283,,38.9082459641683
config_55_det2_b30_s5_h4_w50,7,21.0130117246902,144.270449058323,,45.05302676946984
config_56_det2_b30_s5_h4_w500,1,1371.96964499226,1562.09876717853,13.379146373717932,24.890550069941803
config_56_det2_b30_s5_h4_w500,2,259.641330065364,879.048720659531,29.87768816357785,32.92918538318249
config_56_det2_b30_s5_h4_w500,3,105.27554977829,661.976402363107,41.77899846071938,49.57874607446221
config_56_det2_b30_s5_h4_w500,4,59.8243642194367,522.325202955406,,64.41281898814862
config_56_det2_b30_s5_h4_w500,5,40.4077641479295,425.720697172114,,67.8073834475273
config_56_det2_b30_s5_h4_w500,6,30.0937750463872,358.05135977561,,73.9107692084383
config_57_det2_b30_s5_h4_w1500,1,1482.77218730659,2195.12941567296,21.499557116195618,31.88567468315513
config_57_det2_b30_s5_h4_w1500,2,276.168535055985,1274.88781758312,40.2012593086336,54.323303010770616
config_57_det2_b30_s5_h4_w1500,3,110.489999377789,954.913490984421,64.41281898814862,67.74995387452304
config_57_det2_b30_s5_h4_w1500,4,62.265165672113,754.396736282332,75.93771296266435,92.38683472391807
config_57_det2_b30_s5_h4_w1500,5,41.3983921590561,615.089943611065,,96.39945438523586
config_57_det2_b30_s5_h4_w1500,6,30.5947542861908,517.737731419071,,110.12232403105193
config_57_det2_b30_s5_h4_w1500,7,24.0675826659041,446.310779861523,,123.50526440944057
config_57_det2_b30_s5_h4_w1500,8,19.5984247045618,391.790936353185,,143.108787291347
config_58_det2_b30_s5_h12_w50,1,1143.99309910078,724.976931135836,5.391613515501493,10.577393346188842
config_58_det2_b30_s5_h12_w50,2,226.084029078955,415.578696008349,11.778486603958928,31.7250886523584
config_58_det2_b30_s5_h12_w50,3,95.9537592016972,309.044693901097,19.57669118979874,33.38182514482993
config_58_det2_b30_s5_h12_w50,4,55.3066653883184,243.601640148777,29.429258400442237,49.42960904154512
config_59_det2_b30_s5_h12_w500,1,1371.96964499226,1562.09876717853,13.379146373717932,32.508230471607526
config_59_det2_b30_s5_h12_w500,2,259.641330065364,879.048720659531,31.33115462283508,55.92592636743329
config_59_det2_b30_s5_h12_w500,3,105.27554977829,661.976402363107,53.65423598472182,72.57093943170365
config_59_det2_b30_s5_h12_w500,4,59.8243642194367,522.325202955406,75.9033349069723,92.87465308737522
config_60_det2_b30_s5_h12_w1500,1,1482.77218730659,2195.12941567296,21.499557116195618,52.14059119342626
config_60_det2_b30_s5_h12_w1500,2,276.168535055985,1274.88781758312,46.83864233394696,69.89653961391794
config_60_det2_b30_s5_h12_w1500,3,110.489999377789,954.913490984421,81.75598601937354,98.10143347576528
config_60_det2_b30_s5_h12_w1500,4,62.265165672113,754.396736282332,90.62936196399045,121.62098489093714
config_60_det2_b30_s5_h12_w1500,5,41.3983921590561,615.089943611065,,126.28380914447538
config_60_det2_b30_s5_h12_w1500,6,30.5947542861908,517.737731419071,,147.83648061287172
config_61_det2_b30_s5_h24_w50,1,1143.99309910078,724.976931135836,5.391613515501493,10.577393346188842
config_61_det2_b30_s5_h24_w50,2,226.084029078955,415.578696008349,11.778486603958928,31.7250886523584
config_61_det2_b30_s5_h24_w50,3,95.9537592016972,309.044693901097,19.57669118979874,33.38182514482993
config_61_det2_b30_s5_h24_w50,4,55.3066653883184,243.601640148777,,38.39545871584294
config_62_det2_b30_s5_h24_w500,1,1371.96964499226,1562.09876717853,13.379146373717932,32.494480300506424
config_62_det2_b30_s5_h24_w500,2,259.641330065364,879.048720659531,31.33115462283508,64.44712947241796
config_62_det2_b30_s5_h24_w500,3,105.27554977829,661.976402363107,45.73640921314394,66.53721702926865
config_62_det2_b30_s5_h24_w500,4,59.8243642194367,522.325202955406,62.042035363560586,104.46013387034336
config_63_det2_b30_s5_h24_w1500,1,1482.77218730659,2195.12941567296,21.499557116195618,63.54452179377857
config_63_det2_b30_s5_h24_w1500,2,276.168535055985,1274.88781758312,46.80078471077433,77.92590230468942
config_63_det2_b30_s5_h24_w1500,3,110.489999377789,954.913490984421,72.440294380959,104.74916844872706
config_63_det2_b30_s5_h24_w1500,4,62.265165672113,754.396736282332,121.9522115602584,145.91234010599277
config_63_det2_b30_s5_h24_w1500,5,41.3983921590561,615.089943611065,,147.83648061287172
config_64_det2_b30_s20_h4_w50,1,1143.99309910078,724.976931135836,4.796483086595844,4.440861402926238
config_64_det2_b30_s20_h4_w50,2,226.084029078955,415.578696008349,9.050483412503445,16.725168160589597
config_64_det2_b30_s20_h4_w50,3,95.9537592016972,309.044693901097,17.951497152048347,22.457209310152496
config_64_det2_b30_s20_h4_w50,4,55.3066653883184,243.601640148777,,27.098362496652822
config_64_det2_b30_s20_h4_w50,5,36.993922117345,199.162959091226,,28.840011269068533
config_64_det2_b30_s20_h4_w50,6,27.0813487792226,167.515272305283,,33.09202370640297
config_64_det2_b30_s20_h4_w50,7,21.0130117246902,144.270449058323,,40.42590443969896
config_65_det2_b30_s20_h4_w500,1,1371.96964499226,1562.09876717853,9.654338403018615,19.173321308526592
config_65_det2_b30_s20_h4_w500,2,259.641330065364,879.048720659531,23.082473681414697,30.836038169648187
config_65_det2_b30_s20_h4_w500,3,105.27554977829,661.976402363107,33.36901631753624,40.125630836162564
config_65_det2_b30_s20_h4_w500,4,59.8243642194367,522.325202955406,45.51191978136654,46.46837475404467
config_65_det2_b30_s20_h4_w500,5,40.4077641479295,425.720697172114,68.81232629405868,65.81949749124495
config_65_det2_b30_s20_h4_w500,6,30.0937750463872,358.05135977561,,70.03993079643466
config_65_det2_b30_s20_h4_w500,7,23.5282591644182,308.420236242715,,70.80027842082794
config_65_det2_b30_s20_h4_w500,8,19.0428108742971,270.599644012954,,87.00265082168474
config_65_det2_b30_s20_h4_w500,9,15.852309192731,240.900973795346,,94.19480479304578
config_66_det2_b30_s20_h4_w1500,1,1482.77218730659,2195.12941567296,17.410664835094607,24.10967129597581
config_66_det2_b30_s20_h4_w1500,2,276.168535055985,1274.88781758312,30.737375457250735,40.89047872060194
config_66_det2_b30_s20_h4_w1500,3,110.489999377789,954.913490984421,47.6399857941494,67.52607829572216
config_66_det2_b30_s20_h4_w1500,4,62.265165672113,754.396736282332,71.34424110408382,70.30167893222355
config_66_det2_b30_s20_h4_w1500,5,41.3983921590561,615.089943611065,,70.97226604556529
config_66_det2_b30_s20_h4_w1500,6,30.5947542861908,517.737731419071,,89.16014384241426
config_66_det2_b30_s20_h4_w1500,7,24.0675826659041,446.310779861523,,103.12328180386812
config_66_det2_b30_s20_h4_w1500,8,19.5984247045618,391.790936353185,,115.42878700832655
config_66_det2_b30_s20_h4_w1500,9,14.813237392189,347.069530043393,,136.25573382430554
config_66_det2_b30_s20_h4_w1500,10,12.2749345250106,314.281592480616,,140.01013095957518
config_67_det2_b30_s20_h12_w50,1,1143.99309910078,724.976931135836,4.796483086595844,4.440861402926238
config_67_det2_b30_s20_h12_w50,2,226.084029078955,415.578696008349,9.050483412503445,16.725168160589597
config_67_det2_b30_s20_h12_w50,3,95.9537592016972,309.044693901097,17.951497152048347,24.10967129597581
config_67_det2_b30_s20_h12_w50,4,55.3066653883184,243.601640148777,,31.359149382596456
config_67_det2_b30_s20_h12_w50,5,36.993922117345,199.162959091226,,34.29739421588759
config_68_det2_b30_s20_h12_w500,1,1371.96964499226,1562.09876717853,9.654338403018615,19.698889562612408
config_68_det2_b30_s20_h12_w500,2,259.641330065364,879.048720659531,23.082473681414697,42.54410946300322
config_68_det2_b30_s20_h12_w500,3,105.27554977829,661.976402363107,35.08111550362326,49.2775455727657
config_68_det2_b30_s20_h12_w500,4,59.8243642194367,522.325202955406,52.96112540522751,68.71430750919059
config_68_det2_b30_s20_h12_w500,5,40.4077641479295,425.720697172114,60.910651828341145,69.75580392632769
config_68_det2_b30_s20_h12_w500,6,30.0937750463872,358.05135977561,,79.4786489632679
config_69_det2_b30_s20_h12_w1500,1,1482.77218730659,2195.12941567296,17.410664835094607,27.17215946515845
config_69_det2_b30_s20_h12_w1500,2,276.168535055985,1274.88781758312,31.690317922040478,49.44553822136027
config_69_det2_b30_s20_h12_w1500,3,110.489999377789,954.913490984421,54.08202079458027,70.06376600849862
config_69_det2_b30_s20_h12_w1500,4,62.265165672113,754.396736282332,,95.00063815575136
config_69_det2_b30_s20_h12_w1500,5,41.3983921590561,615.089943611065,,101.08291769631504
config_69_det2_b30_s20_h12_w1500,6,30.5947542861908,517.737731419071,,109.40508885365283
config_69_det2_b30_s20_h12_w1500,7,24.0675826659041,446.310779861523,,129.55107583497713
config_70_det2_b30_s20_h24_w50,1,1143.99309910078,724.976931135836,4.796483086595844,4.440861402926238
config_70_det2_b30_s20_h24_w50,2,226.084029078955,415.578696008349,9.050483412503445,16.725168160589597
config_70_det2_b30_s20_h24_w50,3,95.9537592016972,309.044693901097,17.951497152048347,24.10967129597581
config_70_det2_b30_s20_h24_w50,4,55.3066653883184,243.601640148777,,31.359149382596456
config_70_det2_b30_s20_h24_w50,5,36.993922117345,199.162959091226,,34.29739421588759
config_71_det2_b30_s20_h24_w500,1,1371.96964499226,1562.09876717853,9.654338403018615,19.698889562612408
config_71_det2_b30_s20_h24_w500,2,259.641330065364,879.048720659531,23.082473681414697,42.54410946300322
config_71_det2_b30_s20_h24_w500,3,105.27554977829,661.976402363107,35.08111550362326,49.279303309145064
config_71_det2_b30_s20_h24_w500,4,59.8243642194367,522.325202955406,52.96112540522751,63.52291909224575
config_71_det2_b30_s20_h24_w500,5,40.4077641479295,425.720697172114,,67.48208095487276
config_72_det2_b30_s20_h24_w1500,1,1482.77218730659,2195.12941567296,17.410664835094607,27.17215946515845
config_72_det2_b30_s20_h24_w1500,2,276.168535055985,1274.88781758312,31.690317922040478,49.60500226791648
config_72_det2_b30_s20_h24_w1500,3,110.489999377789,954.913490984421,54.08202079458027,69.2874176889282
config_72_det2_b30_s20_h24_w1500,4,62.265165672113,754.396736282332,76.62705651608309,100.52311301387358
config_72_det2_b30_s20_h24_w1500,5,41.3983921590561,615.089943611065,,111.10636795431664
config_72_det2_b30_s20_h24_w1500,6,30.5947542861908,517.737731419071,,135.7063603888926
config_72_det2_b30_s20_h24_w1500,7,24.0675826659041,446.310779861523,,141.97579018973622
config_73_det1_b10_s8_h10_w250,1,1322.68273568211,1231.55614540992,8.150536792138293,15.717435770688576
config_73_det1_b10_s8_h10_w250,2,252.93209269631,694.862830042474,17.4283465734671,28.90153301721212
config_73_det1_b10_s8_h10_w250,3,104.998977908618,525.24000926827,29.640866587026302,37.92271256795662
config_73_det1_b10_s8_h10_w250,4,59.7200348642112,414.304889211797,36.76121430008966,49.19071523457076
config_73_det1_b10_s8_h10_w250,5,39.8568210825817,338.841406453851,46.7563686759207,54.14514435646406
config_73_det1_b10_s8_h10_w250,6,29.1032232969694,285.270286428345,,61.66202414773535
config_73_det1_b10_s8_h10_w250,7,22.5780158271681,245.899008295199,,75.95180457273526
config_73_det1_b10_s8_h10_w250,8,18.2704668808745,215.87945345554,,81.46191312327008
config_74_det1_b10_s8_h10_w1000,1,1437.86820833333,1946.65627034505,15.347912450523909,25.8776302983166
config_74_det1_b10_s8_h10_w1000,2,270.273583333333,1110.42730712891,31.77851904832303,44.429591195658766
config_74_det1_b10_s8_h10_w1000,3,108.843,838.393432617188,59.27558618295737,60.000503953273935
config_74_det1_b10_s8_h10_w1000,4,61.6362135416667,660.314829508464,81.65780263183065,77.94207266099323
config_74_det1_b10_s8_h10_w1000,5,41.4805494791667,537.798126220703,,84.93930071817779
config_74_det1_b10_s8_h10_w1000,6,30.7686484375,452.795272827148,,103.09637086412839
config_74_det1_b10_s8_h10_w1000,7,24.04661328125,390.392094930013,,118.16738309101487
config_75_det1_b10_s8_h15_w250,1,1322.68273568211,1231.55614540992,8.150536792138293,15.630477831828632
config_75_det1_b10_s8_h15_w250,2,252.93209269631,694.862830042474,17.4283465734671,29.12057914156938
config_75_det1_b10_s8_h15_w250,3,104.998977908618,525.24000926827,29.640866587026302,38.218952633599585
config_75_det1_b10_s8_h15_w250,4,59.7200348642112,414.304889211797,36.84721027495978,41.92748201941119
config_75_det1_b10_s8_h15_w250,5,39.8568210825817,338.841406453851,,53.64458285338849
config_75_det1_b10_s8_h15_w250,6,29.1032232969694,285.270286428345,,63.65354641106764
config_76_det1_b10_s8_h15_w1000,1,1437.86820833333,1946.65627034505,15.347912450523909,25.877717248629178
config_76_det1_b10_s8_h15_w1000,2,270.273583333333,1110.42730712891,31.77851904832303,43.46283498546414
config_76_det1_b10_s8_h15_w1000,3,108.843,838.393432617188,46.592448422464344,60.59761377829922
config_76_det1_b10_s8_h15_w1000,4,61.6362135416667,660.314829508464,59.50951819358637,80.9374982110829
config_76_det1_b10_s8_h15_w1000,5,41.4805494791667,537.798126220703,75.4113343283667,91.68176031484775
config_76_det1_b10_s8_h15_w1000,6,30.7686484375,452.795272827148,,106.86375645545444
config_76_det1_b10_s8_h15_w1000,7,24.04661328125,390.392094930013,,119.60999550326014
config_77_det1_b10_s12_h10_w250,1,1322.68273568211,1231.55614540992,7.14418357145426,8.407615277684977
config_77_det1_b10_s12_h10_w250,2,252.93209269631,694.862830042474,12.76507929873001,20.693715489580196
config_77_det1_b10_s12_h10_w250,3,104.998977908618,525.24000926827,21.673954125397103,27.978076041788512
config_77_det1_b10_s12_h10_w250,4,59.7200348642112,414.304889211797,28.33664571047531,30.9187810829924
config_77_det1_b10_s12_h10_w250,5,39.8568210825817,338.841406453851,38.62645641819,40.69037752864327
config_77_det1_b10_s12_h10_w250,6,29.1032232969694,285.270286428345,,41.821507458726096
config_77_det1_b10_s12_h10_w250,7,22.5780158271681,245.899008295199,,49.961620107953
config_78_det1_b10_s12_h10_w1000,1,1437.86820833333,1946.65627034505,11.383408597519118,21.563771701629562
config_78_det1_b10_s12_h10_w1000,2,270.273583333333,1110.42730712891,23.23908846948437,31.077677840347953
config_78_det1_b10_s12_h10_w1000,3,108.843,838.393432617188,40.02116124641343,48.676217321157246
config_78_det1_b10_s12_h10_w1000,4,61.6362135416667,660.314829508464,54.770060909095335,57.66042986030875
config_78_det1_b10_s12_h10_w1000,5,41.4805494791667,537.798126220703,70.84253602438956,62.17418508043518
config_78_det1_b10_s12_h10_w1000,6,30.7686484375,452.795272827148,,72.97178994339187
config_78_det1_b10_s12_h10_w1000,7,24.04661328125,390.392094930013,,81.57928679513356
config_78_det1_b10_s12_h10_w1000,8,19.4677135416667,342.550003051758,,95.58100462252446
config_79_det1_b10_s12_h15_w250,1,1322.68273568211,1231.55614540992,7.14418357145426,8.407615277684977
config_79_det1_b10_s12_h15_w250,2,252.93209269631,694.862830042474,12.76507929873001,20.693715489580196
config_79_det1_b10_s12_h15_w250,3,104.998977908618,525.24000926827,21.673954125397103,27.488950515578622
config_79_det1_b10_s12_h15_w250,4,59.7200348642112,414.304889211797,28.33664571047531,30.946119176056342
config_79_det1_b10_s12_h15_w250,5,39.8568210825817,338.841406453851,38.62645641819,32.572616848190286
config_79_det1_b10_s12_h15_w250,6,29.1032232969694,285.270286428345,,40.37746835443117
config_79_det1_b10_s12_h15_w250,7,22.5780158271681,245.899008295199,,45.96369529775922
config_80_det1_b10_s12_h15_w1000,1,1437.86820833333,1946.65627034505,11.383408597519118,20.6895753519941
config_80_det1_b10_s12_h15_w1000,2,270.273583333333,1110.42730712891,23.23908846948437,31.10595936356367
config_80_det1_b10_s12_h15_w1000,3,108.843,838.393432617188,40.21169313322519,42.098760583030455
config_80_det1_b10_s12_h15_w1000,4,61.6362135416667,660.314829508464,46.81599478502432,51.42121823525799
config_80_det1_b10_s12_h15_w1000,5,41.4805494791667,537.798126220703,59.273784724918364,60.215985082555534
config_80_det1_b10_s12_h15_w1000,6,30.7686484375,452.795272827148,65.03857981287949,73.36467426376021
config_80_det1_b10_s12_h15_w1000,7,24.04661328125,390.392094930013,,83.61118809498984
config_80_det1_b10_s12_h15_w1000,8,19.4677135416667,342.550003051758,,96.82348173194399
config_81_det2_b10_s8_h10_w250,1,1322.68273568211,1231.55614540992,9.2369261335737,16.13354424793263
config_81_det2_b10_s8_h10_w250,2,252.93209269631,694.862830042474,19.425144787105193,30.78982009716296
config_81_det2_b10_s8_h10_w250,3,104.998977908618,525.24000926827,30.019681044274936,44.93741167252774
config_81_det2_b10_s8_h10_w250,4,59.7200348642112,414.304889211797,38.04163837165797,50.576095473870616
config_81_det2_b10_s8_h10_w250,5,39.8568210825817,338.841406453851,52.04243506476832,61.44492932419689
config_81_det2_b10_s8_h10_w250,6,29.1032232969694,285.270286428345,,73.53671641840552
config_82_det2_b10_s8_h10_w1000,1,1437.86820833333,1946.65627034505,16.356058117628905,23.957070981236416
config_82_det2_b10_s8_h10_w1000,2,270.273583333333,1110.42730712891,31.828466032782668,49.672403078585006
config_82_det2_b10_s8_h10_w1000,3,108.843,838.393432617188,60.14803612754118,67.52981986351219
config_82_det2_b10_s8_h10_w1000,4,61.6362135416667,660.314829508464,84.13709794139562,86.20609752215907
config_82_det2_b10_s8_h10_w1000,5,41.4805494791667,537.798126220703,,96.25955074858813
config_82_det2_b10_s8_h10_w1000,6,30.7686484375,452.795272827148,,110.91102853188225
config_83_det2_b10_s8_h15_w250,1,1322.68273568211,1231.55614540992,9.2369261335737,16.13354424793263
config_83_det2_b10_s8_h15_w250,2,252.93209269631,694.862830042474,19.425144787105193,30.80400993984121
config_83_det2_b10_s8_h15_w250,3,104.998977908618,525.24000926827,30.019681044274936,33.68911174252001
config_83_det2_b10_s8_h15_w250,4,59.7200348642112,414.304889211797,38.04163837165797,50.282521431264826
config_83_det2_b10_s8_h15_w250,5,39.8568210825817,338.841406453851,,61.22617991469833
config_83_det2_b10_s8_h15_w250,6,29.1032232969694,285.270286428345,,74.99159331799694
config_84_det2_b10_s8_h15_w1000,1,1437.86820833333,1946.65627034505,16.356058117628905,23.957070981236416
config_84_det2_b10_s8_h15_w1000,2,270.273583333333,1110.42730712891,31.828466032782668,45.04717702351964
config_84_det2_b10_s8_h15_w1000,3,108.843,838.393432617188,42.236255160702875,72.2273435337685
config_84_det2_b10_s8_h15_w1000,4,61.6362135416667,660.314829508464,58.99085259455693,90.00529012179095
config_84_det2_b10_s8_h15_w1000,5,41.4805494791667,537.798126220703,87.09236917190405,99.90478592139617
config_84_det2_b10_s8_h15_w1000,6,30.7686484375,452.795272827148,,114.64995900300248
config_85_det2_b10_s12_h10_w250,1,1322.68273568211,1231.55614540992,9.855011415518502,15.055771318667137
config_85_det2_b10_s12_h10_w250,2,252.93209269631,694.862830042474,17.456480164834403,29.145003860010036
config_85_det2_b10_s12_h10_w250,3,104.998977908618,525.24000926827,29.145003860010036,37.14204154324315
config_85_det2_b10_s12_h10_w250,4,59.7200348642112,414.304889211797,38.290419820106436,43.35038927160863
config_85_det2_b10_s12_h10_w250,5,39.8568210825817,338.841406453851,42.043881338558805,48.52810650930195
config_85_det2_b10_s12_h10_w250,6,29.1032232969694,285.270286428345,,62.62902827952964
config_85_det2_b10_s12_h10_w250,7,22.5780158271681,245.899008295199,,72.3594931574289
config_85_det2_b10_s12_h10_w250,8,18.2704668808745,215.87945345554,,75.6833617778703
config_86_det2_b10_s12_h10_w1000,1,1437.86820833333,1946.65627034505,14.6339411645266,28.868083587242154
config_86_det2_b10_s12_h10_w1000,2,270.273583333333,1110.42730712891,29.854333856242715,41.40502686872694
config_86_det2_b10_s12_h10_w1000,3,108.843,838.393432617188,43.363881860368544,58.76143505735713
