Config,Z,P_ff,I_ff,MaxR_P,MaxR_I
config_39_det2_b15_s5_h4_w1500,7,24.0675826659041,446.310779861523,,120.1902086278246
config_39_det2_b15_s5_h4_w1500,8,19.5984247045618,391.790936353185,,136.900614218315
config_39_det2_b15_s5_h4_w1500,9,14.813237392189,347.069530043393,,153.03635189065375
config_40_det2_b15_s5_h12_w50,1,1143.99309910078,724.976931135836,5.131885618366801,6.735818435795311
config_40_det2_b15_s5_h12_w50,2,226.084029078955,415.578696008349,10.731553941531487,18.22885761642786
config_40_det2_b15_s5_h12_w50,3,95.9537592016972,309.044693901097,17.426165671196863,22.655711200489822
config_40_det2_b15_s5_h12_w50,4,55.3066653883184,243.601640148777,,29.13033212992945
config_40_det2_b15_s5_h12_w50,5,36.993922117345,199.162959091226,,42.49669709804651
config_41_det2_b15_s5_h12_w500,1,1371.96964499226,1562.09876717853,12.22523005918498,22.655711200489822
config_41_det2_b15_s5_h12_w500,2,259.641330065364,879.048720659531,25.643639562277425,36.85866587384844
config_41_det2_b15_s5_h12_w500,3,105.27554977829,661.976402363107,42.503367114757836,55.72217870383484
config_41_det2_b15_s5_h12_w500,4,59.8243642194367,522.325202955406,69.9837213214616,71.7703368391148
config_41_det2_b15_s5_h12_w500,5,40.4077641479295,425.720697172114,,84.5612176299133
config_42_det2_b15_s5_h12_w1500,1,1482.77218730659,2195.12941567296,22.80123351926382,36.40908197139829
config_42_det2_b15_s5_h12_w1500,2,276.168535055985,1274.88781758312,42.4975440466858,55.39631844466682
config_42_det2_b15_s5_h12_w1500,3,110.489999377789,954.913490984421,77.74219690144656,75.53545344624243
config_42_det2_b15_s5_h12_w1500,4,62.265165672113,754.396736282332,90.5235397562424,97.75334393257347
config_42_det2_b15_s5_h12_w1500,5,41.3983921590561,615.089943611065,98.8337809152316,120.61366527056542
config_42_det2_b15_s5_h12_w1500,6,30.5947542861908,517.737731419071,,139.57688304738528
config_42_det2_b15_s5_h12_w1500,7,24.0675826659041,446.310779861523,,157.08477010837174
config_43_det2_b15_s5_h24_w50,1,1143.99309910078,724.976931135836,5.131885618366801,6.735818435795311
config_43_det2_b15_s5_h24_w50,2,226.084029078955,415.578696008349,10.731553941531487,18.22885761642786
config_43_det2_b15_s5_h24_w50,3,95.9537592016972,309.044693901097,17.426165671196863,22.655711200489822
config_43_det2_b15_s5_h24_w50,4,55.3066653883184,243.601640148777,,29.13033212992945
config_43_det2_b15_s5_h24_w50,5,36.993922117345,199.162959091226,,36.242464734065756
config_43_det2_b15_s5_h24_w50,6,27.0813487792226,167.515272305283,,37.4419049996124
config_44_det2_b15_s5_h24_w500,1,1371.96964499226,1562.09876717853,12.22523005918498,22.655711200489822
config_44_det2_b15_s5_h24_w500,2,259.641330065364,879.048720659531,25.643639562277425,36.85866587384844
config_44_det2_b15_s5_h24_w500,3,105.27554977829,661.976402363107,38.801175884243506,41.50814679072049
config_44_det2_b15_s5_h24_w500,4,59.8243642194367,522.325202955406,48.35288470102965,54.28145401516065
config_44_det2_b15_s5_h24_w500,5,40.4077641479295,425.720697172114,57.769528447272634,95.11969433298238
config_44_det2_b15_s5_h24_w500,6,30.0937750463872,358.05135977561,,121.78471271058613
config_45_det2_b15_s5_h24_w1500,1,1482.77218730659,2195.12941567296,22.724133646852195,36.40908197139829
config_45_det2_b15_s5_h24_w1500,2,276.168535055985,1274.88781758312,42.4975440466858,54.69356680634387
config_45_det2_b15_s5_h24_w1500,3,110.489999377789,954.913490984421,53.33530420693914,60.69061912684694
config_45_det2_b15_s5_h24_w1500,4,62.265165672113,754.396736282332,72.86795890015932,110.1999379964291
config_45_det2_b15_s5_h24_w1500,5,41.3983921590561,615.089943611065,,126.95520863674716
config_45_det2_b15_s5_h24_w1500,6,30.5947542861908,517.737731419071,,153.42139681283052
config_46_det2_b15_s20_h4_w50,1,1143.99309910078,724.976931135836,4.486228928621454,1.0182265312012087
config_46_det2_b15_s20_h4_w50,2,226.084029078955,415.578696008349,8.446078971925374,7.077870442442416
config_46_det2_b15_s20_h4_w50,3,95.9537592016972,309.044693901097,16.725168160589597,19.602710271796603
config_46_det2_b15_s20_h4_w50,4,55.3066653883184,243.601640148777,,23.950495819502358
config_46_det2_b15_s20_h4_w50,5,36.993922117345,199.162959091226,,26.24892854956179
config_46_det2_b15_s20_h4_w50,6,27.0813487792226,167.515272305283,,28.865745270129437
config_46_det2_b15_s20_h4_w50,7,21.0130117246902,144.270449058323,,34.28886481060579
config_46_det2_b15_s20_h4_w50,8,16.9791838231912,126.567457936793,,48.944726477936314
config_47_det2_b15_s20_h4_w500,1,1371.96964499226,1562.09876717853,9.038044589400961,16.725168160589597
config_47_det2_b15_s20_h4_w500,2,259.641330065364,879.048720659531,21.63980706938026,25.395004430005518
config_47_det2_b15_s20_h4_w500,3,105.27554977829,661.976402363107,30.469759598657813,32.78949908126076
config_47_det2_b15_s20_h4_w500,4,59.8243642194367,522.325202955406,37.68867535480651,48.944726477936314
config_47_det2_b15_s20_h4_w500,5,40.4077641479295,425.720697172114,,50.14410483795677
config_47_det2_b15_s20_h4_w500,6,30.0937750463872,358.05135977561,,59.305462403596025
config_47_det2_b15_s20_h4_w500,7,23.5282591644182,308.420236242715,,82.13270511799792
config_47_det2_b15_s20_h4_w500,8,19.0428108742971,270.599644012954,,82.88263539487629
config_47_det2_b15_s20_h4_w500,9,15.852309192731,240.900973795346,,83.68850727549153
config_47_det2_b15_s20_h4_w500,10,13.4989773933766,217.007292249313,,99.26628959520951
config_48_det2_b15_s20_h4_w1500,1,1482.77218730659,2195.12941567296,16.725168160589597,21.570031293440444
config_48_det2_b15_s20_h4_w1500,2,276.168535055985,1274.88781758312,28.692965165698716,33.39395529133978
config_48_det2_b15_s20_h4_w1500,3,110.489999377789,954.913490984421,46.59824299262795,49.750841701422495
config_48_det2_b15_s20_h4_w1500,4,62.265165672113,754.396736282332,73.70031377138092,51.7030725968182
config_48_det2_b15_s20_h4_w1500,5,41.3983921590561,615.089943611065,,70.5329444302448
config_48_det2_b15_s20_h4_w1500,6,30.5947542861908,517.737731419071,,82.88263539487629
config_48_det2_b15_s20_h4_w1500,7,24.0675826659041,446.310779861523,,96.78342445894339
config_48_det2_b15_s20_h4_w1500,8,19.5984247045618,391.790936353185,,101.30042395354023
config_48_det2_b15_s20_h4_w1500,9,14.813237392189,347.069530043393,,126.0857842899032
config_48_det2_b15_s20_h4_w1500,10,12.2749345250106,314.281592480616,,129.92930770230402
config_48_det2_b15_s20_h4_w1500,11,10.3785968167878,286.18006793008,,146.00385187560937
config_48_det2_b15_s20_h4_w1500,12,9.08425019280687,262.551262568411,,160.05563066177453
config_49_det2_b15_s20_h12_w50,1,1143.99309910078,724.976931135836,4.486228928621454,1.0182265312012087
config_49_det2_b15_s20_h12_w50,2,226.084029078955,415.578696008349,8.446078971925374,7.077870442442416
config_49_det2_b15_s20_h12_w50,3,95.9537592016972,309.044693901097,16.725168160589597,20.166215559692898
config_49_det2_b15_s20_h12_w50,4,55.3066653883184,243.601640148777,,25.362201205731335
config_49_det2_b15_s20_h12_w50,5,36.993922117345,199.162959091226,,27.097532175458337
config_49_det2_b15_s20_h12_w50,6,27.0813487792226,167.515272305283,,32.93943305523032
config_49_det2_b15_s20_h12_w50,7,21.0130117246902,144.270449058323,,37.4419049996124
config_50_det2_b15_s20_h12_w500,1,1371.96964499226,1562.09876717853,9.038044589400961,17.08848296368054
config_50_det2_b15_s20_h12_w500,2,259.641330065364,879.048720659531,21.63980706938026,29.486543541079886
config_50_det2_b15_s20_h12_w500,3,105.27554977829,661.976402363107,30.82947047874809,36.39239274903479
config_50_det2_b15_s20_h12_w500,4,59.8243642194367,522.325202955406,46.59824299262795,47.33932033732634
config_50_det2_b15_s20_h12_w500,5,40.4077641479295,425.720697172114,51.52549126403357,57.700790722484896
config_50_det2_b15_s20_h12_w500,6,30.0937750463872,358.05135977561,,70.72822102951551
config_50_det2_b15_s20_h12_w500,7,23.5282591644182,308.420236242715,,82.49488620514607
config_51_det2_b15_s20_h12_w1500,1,1482.77218730659,2195.12941567296,16.725168160589597,23.045634076761697
config_51_det2_b15_s20_h12_w1500,2,276.168535055985,1274.88781758312,28.976995185836643,37.72686377105842
config_51_det2_b15_s20_h12_w1500,3,110.489999377789,954.913490984421,47.630728001994676,54.042171033369854
config_51_det2_b15_s20_h12_w1500,4,62.265165672113,754.396736282332,70.5329444302448,67.56038965251754
config_51_det2_b15_s20_h12_w1500,5,41.3983921590561,615.089943611065,,82.13270511799792
config_51_det2_b15_s20_h12_w1500,6,30.5947542861908,517.737731419071,,100.60768484564188
config_51_det2_b15_s20_h12_w1500,7,24.0675826659041,446.310779861523,,117.0012019169034
config_51_det2_b15_s20_h12_w1500,8,19.5984247045618,391.790936353185,,126.0857842899032
config_51_det2_b15_s20_h12_w1500,9,14.813237392189,347.069530043393,,148.1084836292187
config_52_det2_b15_s20_h24_w50,1,1143.99309910078,724.976931135836,4.486228928621454,1.0182265312012087
config_52_det2_b15_s20_h24_w50,2,226.084029078955,415.578696008349,8.446078971925374,7.077870442442416
config_52_det2_b15_s20_h24_w50,3,95.9537592016972,309.044693901097,16.725168160589597,20.166215559692898
config_52_det2_b15_s20_h24_w50,4,55.3066653883184,243.601640148777,,25.362201205731335
config_52_det2_b15_s20_h24_w50,5,36.993922117345,199.162959091226,,27.097532175458337
config_52_det2_b15_s20_h24_w50,6,27.0813487792226,167.515272305283,,32.93943305523032
config_52_det2_b15_s20_h24_w50,7,21.0130117246902,144.270449058323,,37.4419049996124
config_53_det2_b15_s20_h24_w500,1,1371.96964499226,1562.09876717853,9.038044589400961,17.08848296368054
config_53_det2_b15_s20_h24_w500,2,259.641330065364,879.048720659531,21.63980706938026,29.486543541079886
config_53_det2_b15_s20_h24_w500,3,105.27554977829,661.976402363107,30.82947047874809,36.39239274903479
config_53_det2_b15_s20_h24_w500,4,59.8243642194367,522.325202955406,46.59824299262795,47.33932033732634
config_53_det2_b15_s20_h24_w500,5,40.4077641479295,425.720697172114,51.09487498761494,58.746116892948756
config_53_det2_b15_s20_h24_w500,6,30.0937750463872,358.05135977561,,65.47710477716619
config_53_det2_b15_s20_h24_w500,7,23.5282591644182,308.420236242715,,69.22699076227421
config_54_det2_b15_s20_h24_w1500,1,1482.77218730659,2195.12941567296,16.725168160589597,23.045634076761697
config_54_det2_b15_s20_h24_w1500,2,276.168535055985,1274.88781758312,28.976995185836643,46.367351121236155
config_54_det2_b15_s20_h24_w1500,3,110.489999377789,954.913490984421,47.630728001994676,54.81561137121432
config_54_det2_b15_s20_h24_w1500,4,62.265165672113,754.396736282332,65.25267235906894,64.60291208606621
config_54_det2_b15_s20_h24_w1500,5,41.3983921590561,615.089943611065,80.76027024471871,73.43239237557223
config_54_det2_b15_s20_h24_w1500,6,30.5947542861908,517.737731419071,,97.18223217234723
config_54_det2_b15_s20_h24_w1500,7,24.0675826659041,446.310779861523,,115.96819068175549
config_55_det2_b30_s5_h4_w50,1,1143.99309910078,724.976931135836,5.131885618366801,6.735818435795311
config_55_det2_b30_s5_h4_w50,2,226.084029078955,415.578696008349,10.731553941531487,19.42861935393249
config_55_det2_b30_s5_h4_w50,3,95.9537592016972,309.044693901097,17.426165671196863,24.596569882810893
config_55_det2_b30_s5_h4_w50,4,55.3066653883184,243.601640148777,,28.89690727396273
config_55_det2_b30_s5_h4_w50,5,36.993922117345,199.162959091226,,31.744940541761924
config_55_det2_b30_s5_h4_w50,6,27.0813487792226,167.515272305283,,32.78949908126076
config_55_det2_b30_s5_h4_w50,7,21.0130117246902,144.270449058323,,42.78932401896529
config_56_det2_b30_s5_h4_w500,1,1371.96964499226,1562.09876717853,12.22523005918498,21.620042784416498
config_56_det2_b30_s5_h4_w500,2,259.641330065364,879.048720659531,26.971026120635457,31.75698742009386
config_56_det2_b30_s5_h4_w500,3,105.27554977829,661.976402363107,40.46011925340804,46.66155176388094
config_56_det2_b30_s5_h4_w500,4,59.8243642194367,522.325202955406,48.58473357085411,57.55437646261142
config_56_det2_b30_s5_h4_w500,5,40.4077641479295,425.720697172114,,65.91958168859993
config_56_det2_b30_s5_h4_w500,6,30.0937750463872,358.05135977561,,72.03163367576775
config_57_det2_b30_s5_h4_w1500,1,1482.77218730659,2195.12941567296,19.053247754648023,28.980877315912988
config_57_det2_b30_s5_h4_w1500,2,276.168535055985,1274.88781758312,37.651643390428525,47.348995919803315
config_57_det2_b30_s5_h4_w1500,3,110.489999377789,954.913490984421,60.09976081483187,61.399399427030225
config_57_det2_b30_s5_h4_w1500,4,62.265165672113,754.396736282332,73.72961582702028,70.5657937672354
config_57_det2_b30_s5_h4_w1500,5,41.3983921590561,615.089943611065,,93.7724973006478
config_57_det2_b30_s5_h4_w1500,6,30.5947542861908,517.737731419071,,105.03883210508388
config_57_det2_b30_s5_h4_w1500,7,24.0675826659041,446.310779861523,,116.11884536973317
config_57_det2_b30_s5_h4_w1500,8,19.5984247045618,391.790936353185,,124.9004603674462
config_58_det2_b30_s5_h12_w50,1,1143.99309910078,724.976931135836,5.131885618366801,6.735818435795311
config_58_det2_b30_s5_h12_w50,2,226.084029078955,415.578696008349,10.731553941531487,29.94613915014755
config_58_det2_b30_s5_h12_w50,3,95.9537592016972,309.044693901097,17.426165671196863,32.34457064176304
config_58_det2_b30_s5_h12_w50,4,55.3066653883184,243.601640148777,25.588302991796855,33.82874134581198
config_58_det2_b30_s5_h12_w50,5,36.993922117345,199.162959091226,,49.249544748965945
config_59_det2_b30_s5_h12_w500,1,1371.96964499226,1562.09876717853,12.22523005918498,31.60713922518139
config_59_det2_b30_s5_h12_w500,2,259.641330065364,879.048720659531,27.570024483122967,48.391799408577484
config_59_det2_b30_s5_h12_w500,3,105.27554977829,661.976402363107,41.46648544492994,60.97726010571482
config_59_det2_b30_s5_h12_w500,4,59.8243642194367,522.325202955406,71.11558373521235,74.16472375732279
config_60_det2_b30_s5_h12_w1500,1,1482.77218730659,2195.12941567296,19.053247754648023,42.07506684486668
config_60_det2_b30_s5_h12_w1500,2,276.168535055985,1274.88781758312,40.5006944384908,65.32710961002331
config_60_det2_b30_s5_h12_w1500,3,110.489999377789,954.913490984421,65.77504275939316,75.65957474107292
config_60_det2_b30_s5_h12_w1500,4,62.265165672113,754.396736282332,83.7519328135178,100.65357821377367
config_60_det2_b30_s5_h12_w1500,5,41.3983921590561,615.089943611065,,123.42261239335359
config_60_det2_b30_s5_h12_w1500,6,30.5947542861908,517.737731419071,,145.5570797893131
config_61_det2_b30_s5_h24_w50,1,1143.99309910078,724.976931135836,5.131885618366801,6.735818435795311
config_61_det2_b30_s5_h24_w50,2,226.084029078955,415.578696008349,10.731553941531487,29.94613915014755
config_61_det2_b30_s5_h24_w50,3,95.9537592016972,309.044693901097,17.426165671196863,32.34457064176304
config_61_det2_b30_s5_h24_w50,4,55.3066653883184,243.601640148777,,33.68911174252001
config_61_det2_b30_s5_h24_w50,5,36.993922117345,199.162959091226,,40.94986263713225
config_62_det2_b30_s5_h24_w500,1,1371.96964499226,1562.09876717853,12.22523005918498,31.60713922518139
config_62_det2_b30_s5_h24_w500,2,259.641330065364,879.048720659531,27.570024483122967,60.395539984339905
config_62_det2_b30_s5_h24_w500,3,105.27554977829,661.976402363107,40.5006944384908,65.47710477716619
config_62_det2_b30_s5_h24_w500,4,59.8243642194367,522.325202955406,55.62361234224185,74.46794103207466
config_62_det2_b30_s5_h24_w500,5,40.4077641479295,425.720697172114,68.05083577738041,115.92414006582062
config_63_det2_b30_s5_h24_w1500,1,1482.77218730659,2195.12941567296,19.053247754648023,54.581143721985164
config_63_det2_b30_s5_h24_w1500,2,276.168535055985,1274.88781758312,40.5006944384908,66.4211280392015
config_63_det2_b30_s5_h24_w1500,3,110.489999377789,954.913490984421,65.04407159764831,93.12920532990813
config_63_det2_b30_s5_h24_w1500,4,62.265165672113,754.396736282332,112.64255967439661,120.14208775445847
config_63_det2_b30_s5_h24_w1500,5,41.3983921590561,615.089943611065,,146.64310709902614
config_63_det2_b30_s5_h24_w1500,6,30.5947542861908,517.737731419071,,164.8942843157397
config_64_det2_b30_s20_h4_w50,1,1143.99309910078,724.976931135836,4.486228928621454,1.0182265312012087
config_64_det2_b30_s20_h4_w50,2,226.084029078955,415.578696008349,8.446078971925374,7.077870442442416
config_64_det2_b30_s20_h4_w50,3,95.9537592016972,309.044693901097,16.725168160589597,19.602710271796603
config_64_det2_b30_s20_h4_w50,4,55.3066653883184,243.601640148777,,23.950495819502358
config_64_det2_b30_s20_h4_w50,5,36.993922117345,199.162959091226,,27.753040373984252
config_64_det2_b30_s20_h4_w50,6,27.0813487792226,167.515272305283,,31.401452991860104
config_64_det2_b30_s20_h4_w50,7,21.0130117246902,144.270449058323,,37.59183754487136
config_65_det2_b30_s20_h4_w500,1,1371.96964499226,1562.09876717853,9.038044589400961,16.725168160589597
config_65_det2_b30_s20_h4_w500,2,259.641330065364,879.048720659531,21.63980706938026,25.781897719136193
config_65_det2_b30_s20_h4_w500,3,105.27554977829,661.976402363107,31.216041549177884,35.038568035808765
config_65_det2_b30_s20_h4_w500,4,59.8243642194367,522.325202955406,39.38478449858523,42.24903845059672
config_65_det2_b30_s20_h4_w500,5,40.4077641479295,425.720697172114,67.52607829572216,63.93106639185678
config_65_det2_b30_s20_h4_w500,6,30.0937750463872,358.05135977561,,68.81232629405868
config_65_det2_b30_s20_h4_w500,7,23.5282591644182,308.420236242715,,70.25710818130788
config_65_det2_b30_s20_h4_w500,8,19.0428108742971,270.599644012954,,71.05164494929022
config_65_det2_b30_s20_h4_w500,9,15.852309192731,240.900973795346,,88.6473984389841
config_65_det2_b30_s20_h4_w500,10,13.4989773933766,217.007292249313,,97.48713376646171
config_66_det2_b30_s20_h4_w1500,1,1482.77218730659,2195.12941567296,16.725168160589597,21.570031293440444
config_66_det2_b30_s20_h4_w1500,2,276.168535055985,1274.88781758312,29.07776212159388,35.938228253490735
config_66_det2_b30_s20_h4_w1500,3,110.489999377789,954.913490984421,44.493271963298,44.043458651654504
config_66_det2_b30_s20_h4_w1500,4,62.265165672113,754.396736282332,71.05164494929022,68.81232629405868
config_66_det2_b30_s20_h4_w1500,5,41.3983921590561,615.089943611065,,70.25710818130788
config_66_det2_b30_s20_h4_w1500,6,30.5947542861908,517.737731419071,,78.81805931527663
config_66_det2_b30_s20_h4_w1500,7,24.0675826659041,446.310779861523,,98.4210914895786
config_66_det2_b30_s20_h4_w1500,8,19.5984247045618,391.790936353185,,114.39023122627212
config_66_det2_b30_s20_h4_w1500,9,14.813237392189,347.069530043393,,116.38996949909387
config_66_det2_b30_s20_h4_w1500,10,12.2749345250106,314.281592480616,,138.7338199212877
config_66_det2_b30_s20_h4_w1500,11,10.3785968167878,286.18006793008,,149.0245538770725
config_67_det2_b30_s20_h12_w50,1,1143.99309910078,724.976931135836,4.486228928621454,1.0182265312012087
config_67_det2_b30_s20_h12_w50,2,226.084029078955,415.578696008349,8.446078971925374,7.077870442442416
config_67_det2_b30_s20_h12_w50,3,95.9537592016972,309.044693901097,16.725168160589597,20.166215559692898
config_67_det2_b30_s20_h12_w50,4,55.3066653883184,243.601640148777,22.237721331107647,26.343049367907277
config_67_det2_b30_s20_h12_w50,5,36.993922117345,199.162959091226,,32.60715028946872
config_68_det2_b30_s20_h12_w500,1,1371.96964499226,1562.09876717853,9.038044589400961,17.08848296368054
config_68_det2_b30_s20_h12_w500,2,259.641330065364,879.048720659531,21.63980706938026,35.188510198642966
config_68_det2_b30_s20_h12_w500,3,105.27554977829,661.976402363107,32.13310209114582,45.397370518566376
config_68_det2_b30_s20_h12_w500,4,59.8243642194367,522.325202955406,42.538820505510024,50.654380363399966
config_68_det2_b30_s20_h12_w500,5,40.4077641479295,425.720697172114,58.89606311121313,68.81232629405868
config_68_det2_b30_s20_h12_w500,6,30.0937750463872,358.05135977561,,71.16412537466135
config_68_det2_b30_s20_h12_w500,7,23.5282591644182,308.420236242715,,94.19480479304578
config_69_det2_b30_s20_h12_w1500,1,1482.77218730659,2195.12941567296,16.725168160589597,23.045634076761697
config_69_det2_b30_s20_h12_w1500,2,276.168535055985,1274.88781758312,29.45676917110904,45.992676047388244
config_69_det2_b30_s20_h12_w1500,3,110.489999377789,954.913490984421,49.60500226791648,62.1750452352067
config_69_det2_b30_s20_h12_w1500,4,62.265165672113,754.396736282332,,78.36691404643966
config_69_det2_b30_s20_h12_w1500,5,41.3983921590561,615.089943611065,,98.35774626332183
config_69_det2_b30_s20_h12_w1500,6,30.5947542861908,517.737731419071,,104.56866763041403
config_69_det2_b30_s20_h12_w1500,7,24.0675826659041,446.310779861523,,115.740441484954
config_69_det2_b30_s20_h12_w1500,8,19.5984247045618,391.790936353185,,147.7756749388525
config_70_det2_b30_s20_h24_w50,1,1143.99309910078,724.976931135836,4.486228928621454,1.0182265312012087
config_70_det2_b30_s20_h24_w50,2,226.084029078955,415.578696008349,8.446078971925374,7.077870442442416
config_70_det2_b30_s20_h24_w50,3,95.9537592016972,309.044693901097,16.725168160589597,20.166215559692898
config_70_det2_b30_s20_h24_w50,4,55.3066653883184,243.601640148777,22.237721331107647,26.343049367907277
config_70_det2_b30_s20_h24_w50,5,36.993922117345,199.162959091226,,32.60715028946872
config_71_det2_b30_s20_h24_w500,1,1371.96964499226,1562.09876717853,9.038044589400961,17.08848296368054
config_71_det2_b30_s20_h24_w500,2,259.641330065364,879.048720659531,21.63980706938026,35.188510198642966
config_71_det2_b30_s20_h24_w500,3,105.27554977829,661.976402363107,32.13310209114582,45.5428507012901
config_71_det2_b30_s20_h24_w500,4,59.8243642194367,522.325202955406,42.538820505510024,50.94493350667954
config_71_det2_b30_s20_h24_w500,5,40.4077641479295,425.720697172114,58.89606311121313,64.57690380096382
config_72_det2_b30_s20_h24_w1500,1,1482.77218730659,2195.12941567296,16.725168160589597,23.045634076761697
config_72_det2_b30_s20_h24_w1500,2,276.168535055985,1274.88781758312,29.45676917110904,45.99707871158776
config_72_det2_b30_s20_h24_w1500,3,110.489999377789,954.913490984421,49.60500226791648,62.637734421606865
config_72_det2_b30_s20_h24_w1500,4,62.265165672113,754.396736282332,63.076114734501516,77.40672566683412
config_72_det2_b30_s20_h24_w1500,5,41.3983921590561,615.089943611065,,107.04898995319853
config_72_det2_b30_s20_h24_w1500,6,30.5947542861908,517.737731419071,,132.83047627185408
config_72_det2_b30_s20_h24_w1500,7,24.0675826659041,446.310779861523,,138.48410850431452
config_73_det1_b10_s8_h10_w250,1,1322.68273568211,1231.55614540992,7.485342750649764,14.537396272876883
config_73_det1_b10_s8_h10_w250,2,252.93209269631,694.862830042474,16.497919349961897,24.29303295811646
config_73_det1_b10_s8_h10_w250,3,104.998977908618,525.24000926827,25.7141665701759,31.537962417971002
config_73_det1_b10_s8_h10_w250,4,59.7200348642112,414.304889211797,33.609811095000595,40.07031784828571
config_73_det1_b10_s8_h10_w250,5,39.8568210825817,338.841406453851,43.31897665690896,52.71883929474593
config_73_det1_b10_s8_h10_w250,6,29.1032232969694,285.270286428345,,60.27939613696823
config_73_det1_b10_s8_h10_w250,7,22.5780158271681,245.899008295199,,69.89009930189282
config_73_det1_b10_s8_h10_w250,8,18.2704668808745,215.87945345554,,79.84723026678898
config_74_det1_b10_s8_h10_w1000,1,1437.86820833333,1946.65627034505,15.116434684883316,23.31442028043034
config_74_det1_b10_s8_h10_w1000,2,270.273583333333,1110.42730712891,31.357679677813834,39.56298618794045
config_74_det1_b10_s8_h10_w1000,3,108.843,838.393432617188,50.813092176580895,50.658800235975406
config_74_det1_b10_s8_h10_w1000,4,61.6362135416667,660.314829508464,67.84538862397042,65.95662256476612
config_74_det1_b10_s8_h10_w1000,5,41.4805494791667,537.798126220703,,80.8317316016424
config_74_det1_b10_s8_h10_w1000,6,30.7686484375,452.795272827148,,93.60655007380966
config_74_det1_b10_s8_h10_w1000,7,24.04661328125,390.392094930013,,115.61636202957848
config_75_det1_b10_s8_h15_w250,1,1322.68273568211,1231.55614540992,7.485342750649764,14.537396272876883
config_75_det1_b10_s8_h15_w250,2,252.93209269631,694.862830042474,16.497919349961897,24.143456972066012
config_75_det1_b10_s8_h15_w250,3,104.998977908618,525.24000926827,25.72160764849121,31.537962417971002
config_75_det1_b10_s8_h15_w250,4,59.7200348642112,414.304889211797,33.609811095000595,39.29469970205184
config_75_det1_b10_s8_h15_w250,5,39.8568210825817,338.841406453851,,44.772757738408764
config_75_det1_b10_s8_h15_w250,6,29.1032232969694,285.270286428345,,57.86738228775424
config_75_det1_b10_s8_h15_w250,7,22.5780158271681,245.899008295199,,74.06682934720475
config_76_det1_b10_s8_h15_w1000,1,1437.86820833333,1946.65627034505,15.116434684883316,23.31442028043034
config_76_det1_b10_s8_h15_w1000,2,270.273583333333,1110.42730712891,31.357679677813834,39.58422876966917
config_76_det1_b10_s8_h15_w1000,3,108.843,838.393432617188,42.48300071213228,45.32644073871928
config_76_det1_b10_s8_h15_w1000,4,61.6362135416667,660.314829508464,51.3150677745635,68.79130936607964
config_76_det1_b10_s8_h15_w1000,5,41.4805494791667,537.798126220703,68.36028278571101,83.82076026906718
config_76_det1_b10_s8_h15_w1000,6,30.7686484375,452.795272827148,,102.86249980590745
config_76_det1_b10_s8_h15_w1000,7,24.04661328125,390.392094930013,,117.11736219816794
config_77_det1_b10_s12_h10_w250,1,1322.68273568211,1231.55614540992,7.778713790364082,7.957779212820621
config_77_det1_b10_s12_h10_w250,2,252.93209269631,694.862830042474,12.110118853225073,19.459663142333348
config_77_det1_b10_s12_h10_w250,3,104.998977908618,525.24000926827,21.074280801674877,24.52463014997802
config_77_det1_b10_s12_h10_w250,4,59.7200348642112,414.304889211797,25.364944439413478,28.2791111325375
config_77_det1_b10_s12_h10_w250,5,39.8568210825817,338.841406453851,33.18763348292957,31.28194993076759
config_77_det1_b10_s12_h10_w250,6,29.1032232969694,285.270286428345,40.15420816472779,41.662943780836
config_77_det1_b10_s12_h10_w250,7,22.5780158271681,245.899008295199,,42.45992625595249
config_77_det1_b10_s12_h10_w250,8,18.2704668808745,215.87945345554,,53.46662645770241
config_78_det1_b10_s12_h10_w1000,1,1437.86820833333,1946.65627034505,10.72903725874142,19.653444458679278
config_78_det1_b10_s12_h10_w1000,2,270.273583333333,1110.42730712891,22.065983514840077,28.516519189385182
config_78_det1_b10_s12_h10_w1000,3,108.843,838.393432617188,39.507652993469236,41.127385928531424
config_78_det1_b10_s12_h10_w1000,4,61.6362135416667,660.314829508464,49.90684830836126,49.94154966936557
config_78_det1_b10_s12_h10_w1000,5,41.4805494791667,537.798126220703,67.82631412445915,61.16987639512242
config_78_det1_b10_s12_h10_w1000,6,30.7686484375,452.795272827148,,71.93817570122187
config_78_det1_b10_s12_h10_w1000,7,24.04661328125,390.392094930013,,74.57269247527415
config_78_det1_b10_s12_h10_w1000,8,19.4677135416667,342.550003051758,,93.32254133020001
config_78_det1_b10_s12_h10_w1000,9,16.21081640625,304.876281738281,,97.4683217024488
config_79_det1_b10_s12_h15_w250,1,1322.68273568211,1231.55614540992,7.778713790364082,7.957779212820621
config_79_det1_b10_s12_h15_w250,2,252.93209269631,694.862830042474,12.110118853225073,19.459663142333348
config_79_det1_b10_s12_h15_w250,3,104.998977908618,525.24000926827,21.074280801674877,24.52463014997802
config_79_det1_b10_s12_h15_w250,4,59.7200348642112,414.304889211797,25.364944439413478,28.2791111325375
config_79_det1_b10_s12_h15_w250,5,39.8568210825817,338.841406453851,33.18763348292957,31.28194993076759
config_79_det1_b10_s12_h15_w250,6,29.1032232969694,285.270286428345,,40.478335877582495
config_79_det1_b10_s12_h15_w250,7,22.5780158271681,245.899008295199,,41.662943780836
config_80_det1_b10_s12_h15_w1000,1,1437.86820833333,1946.65627034505,10.72903725874142,19.653444458679278
