Theta_deg,config_01_det1_b15_s5_h4_w50,config_02_det1_b15_s5_h4_w500,config_03_det1_b15_s5_h4_w1500,config_04_det1_b15_s5_h12_w50,config_05_det1_b15_s5_h12_w500,config_06_det1_b15_s5_h12_w1500,config_07_det1_b15_s5_h24_w50,config_08_det1_b15_s5_h24_w500,config_09_det1_b15_s5_h24_w1500,config_10_det1_b15_s20_h4_w50,config_11_det1_b15_s20_h4_w500,config_12_det1_b15_s20_h4_w1500,config_13_det1_b15_s20_h12_w50,config_14_det1_b15_s20_h12_w500,config_15_det1_b15_s20_h12_w1500,config_16_det1_b15_s20_h24_w50,config_17_det1_b15_s20_h24_w500,config_18_det1_b15_s20_h24_w1500,config_19_det1_b30_s5_h4_w50,config_20_det1_b30_s5_h4_w500,config_21_det1_b30_s5_h4_w1500,config_22_det1_b30_s5_h12_w50,config_23_det1_b30_s5_h12_w500,config_24_det1_b30_s5_h12_w1500,config_25_det1_b30_s5_h24_w50,config_26_det1_b30_s5_h24_w500,config_27_det1_b30_s5_h24_w1500,config_28_det1_b30_s20_h4_w50,config_29_det1_b30_s20_h4_w500,config_30_det1_b30_s20_h4_w1500,config_31_det1_b30_s20_h12_w50,config_32_det1_b30_s20_h12_w500,config_33_det1_b30_s20_h12_w1500,config_34_det1_b30_s20_h24_w50,config_35_det1_b30_s20_h24_w500,config_36_det1_b30_s20_h24_w1500,config_37_det2_b15_s5_h4_w50,config_38_det2_b15_s5_h4_w500,config_39_det2_b15_s5_h4_w1500,config_40_det2_b15_s5_h12_w50,config_41_det2_b15_s5_h12_w500,config_42_det2_b15_s5_h12_w1500,config_43_det2_b15_s5_h24_w50,config_44_det2_b15_s5_h24_w500,config_45_det2_b15_s5_h24_w1500,config_46_det2_b15_s20_h4_w50,config_47_det2_b15_s20_h4_w500,config_48_det2_b15_s20_h4_w1500,config_49_det2_b15_s20_h12_w50,config_50_det2_b15_s20_h12_w500,config_51_det2_b15_s20_h12_w1500,config_52_det2_b15_s20_h24_w50,config_53_det2_b15_s20_h24_w500,config_54_det2_b15_s20_h24_w1500,config_55_det2_b30_s5_h4_w50,config_56_det2_b30_s5_h4_w500,config_57_det2_b30_s5_h4_w1500,config_58_det2_b30_s5_h12_w50,config_59_det2_b30_s5_h12_w500,config_60_det2_b30_s5_h12_w1500,config_61_det2_b30_s5_h24_w50,config_62_det2_b30_s5_h24_w500,config_63_det2_b30_s5_h24_w1500,config_64_det2_b30_s20_h4_w50,config_65_det2_b30_s20_h4_w500,config_66_det2_b30_s20_h4_w1500,config_67_det2_b30_s20_h12_w50,config_68_det2_b30_s20_h12_w500,config_69_det2_b30_s20_h12_w1500,config_70_det2_b30_s20_h24_w50,config_71_det2_b30_s20_h24_w500,config_72_det2_b30_s20_h24_w1500,config_73_det1_b10_s8_h10_w250,config_74_det1_b10_s8_h10_w1000,config_75_det1_b10_s8_h15_w250,config_76_det1_b10_s8_h15_w1000,config_77_det1_b10_s12_h10_w250,config_78_det1_b10_s12_h10_w1000,config_79_det1_b10_s12_h15_w250,config_80_det1_b10_s12_h15_w1000,config_81_det2_b10_s8_h10_w250,config_82_det2_b10_s8_h10_w1000,config_83_det2_b10_s8_h15_w250,config_84_det2_b10_s8_h15_w1000,config_85_det2_b10_s12_h10_w250,config_86_det2_b10_s12_h10_w1000,config_87_det2_b10_s12_h15_w250,config_88_det2_b10_s12_h15_w1000,config_89_det1_b10_s5_h15_w250,config_90_det1_b10_s5_h15_w1000,config_91_det1_b10_s5_h24_w250,config_92_det1_b10_s5_h24_w1000,config_93_det2_b10_s5_h15_w250,config_94_det2_b10_s5_h15_w1000,config_95_det2_b10_s5_h24_w250,config_96_det2_b10_s5_h24_w1000
0.0,28.575098425027342,30.075093516064086,39.375071428506644,45.67506157631317,48.52644897372978,67.12705304122922,45.67506157631317,64.27504375727798,86.92658540400629,12.525224548885342,12.525224548885342,43.1266304039627,12.525224548885342,48.37505813949994,51.525054585123925,12.525224548885342,48.675057781167546,52.1250539568066,33.075085033904294,40.575069316022116,44.17557300137713,51.675489838026685,80.02503514525938,84.0750334522681,51.67636064972068,86.02660199031459,117.75026539248223,18.075155600989994,33.075085033904294,37.27507545263993,19.875141508930195,68.50182479321262,72.97503854058591,19.875141508930195,71.77503918494227,76.87503658535715,21.07513345153477,32.77508581224464,37.125075757498465,37.575074850224844,74.02503799391121,76.50163396947806,37.575074850224844,55.57626516778542,93.6750300240144,10.125277773967488,33.375758418349086,36.225077639668356,10.125277773967488,39.67507088840548,62.77540322451143,10.125277773967488,39.67507088840548,64.12539473562717,32.625086206782655,33.82508314845656,35.1750799572652,65.50190836914601,67.50185182644992,68.50182479321262,66.37504237286782,93.2250301689412,131.75023719143735,10.125277773967488,38.475073099345764,42.37506637162944,47.77505886966545,52.875053191462605,54.67505144030501,47.77505886966545,53.325052742589946,90.50138120492969,41.17506830595427,43.125586952527385,41.17506830595427,43.27506499128568,10.275273718981893,31.275089927928263,10.275273718981893,31.275089927928263,33.97508278135611,35.4757135234797,33.97508278135611,35.4757135234797,39.97507035641088,42.37506637162944,39.97507035641088,42.37506637162944,36.075077962493715,65.0253892721912,36.075077962493715,63.37717451890704,29.325095907771555,58.126209664831926,29.325095907771555,54.67628599310673
1.0,28.429847871559215,29.92960490885237,39.08370824269365,45.678017141728034,48.234855136094275,66.38453321369369,45.678017141728034,64.1348676618265,86.48934182892133,12.527020795065361,12.527020795065361,42.836097511327985,12.527020795065361,48.084885879036875,51.23735209785924,12.527020795065361,48.38482458374733,51.83417067919578,32.93191840752676,40.42840894717475,155.25986281070843,51.53422406517828,79.73519455046184,155.25986281070843,51.53422406517828,85.28453112962514,155.25986281070843,18.076400360691284,32.785381650973655,37.12871193564355,19.42861935393249,68.33689523237062,72.68370690877013,19.42861935393249,71.63383453368945,76.59119564284136,20.928359945299107,32.335526128393205,36.981160744357396,37.287749328700436,74.02807744362944,76.13567659120132,37.287749328700436,55.502252206554644,93.67863283588206,10.12749969143421,32.9353343690329,35.78451131425438,10.12749969143421,39.53360911933035,62.33515260268478,10.12749969143421,39.53360911933035,63.834914036129156,32.33204679571028,33.53514947036914,34.734798833446554,65.48019738821806,67.2870808550943,68.33426117256262,66.23455480336528,93.37864450718912,131.7559296578336,10.12749969143421,38.18391349770214,42.23305873365082,47.18507444097126,52.734014165432164,54.536604679792816,47.18507444097126,53.040326639265714,90.08627115160223,40.73666959877796,42.836097511327985,40.88332484033069,42.98291811871316,7.8753571347590325,31.12942739595446,7.8753571347590325,31.12942739595446,33.68510427473841,35.331448456014364,33.68510427473841,35.331448456014364,39.683576577722924,42.0830874580276,39.683576577722924,42.0830874580276,35.931340776542136,64.5847989081022,35.931340776542136,63.23251734669433,29.182807438627282,57.683240633653725,29.182807438627282,54.67752051803373
2.0,27.997611505269514,96.86057634559067,107.79900277831888,45.692792101161864,96.86057634559067,107.79900277831888,45.692792101161864,96.86057634559067,107.79900277831888,12.509996003196804,12.509996003196804,42.410096085719964,12.509996003196804,47.65622991802856,50.80960785127159,12.509996003196804,47.95603455249401,51.40920394248485,32.794302096553295,96.86057634559067,155.3081614082145,50.95950598269178,96.86057634559067,155.3081614082145,50.95950598269178,96.86057634559067,155.3081614082145,18.08262287390853,32.64439078923054,36.70880344004691,18.987002133038274,67.46507429774313,71.9728855194788,18.987002133038274,71.21801913841749,76.31514430308049,20.791374413443666,96.86057634559067,97.61030299102651,37.1523384190013,96.86057634559067,97.61030299102651,37.1523384190013,96.86057634559067,97.61030299102651,10.131942064579722,32.35013523928454,35.353730354801314,10.131942064579722,39.10672896062773,61.01377918142753,10.131942064579722,39.10672896062773,62.96257817148214,32.05037051267894,102.7867938988273,137.80103410352189,65.37771982870005,102.7867938988273,137.80103410352189,66.12712189412147,102.28697375521479,137.80103410352189,10.131942064579722,37.757863419425625,41.81059973260369,45.85745577329819,52.31420696139816,54.257407328400795,45.85745577329819,52.76387258342587,88.77320119270229,40.16206232254514,131.30356050008697,40.30578432433737,131.30356050008697,7.878213630005218,30.70148612038186,7.878213630005218,30.70148612038186,33.105683046872784,130.80376523632643,33.25554465047897,130.80376523632643,38.80697424432881,41.649384749357345,38.80697424432881,41.649384749357345,85.29434330598953,139.80030400539192,85.29434330598953,139.80030400539192,77.7986182396577,132.80295553940056,77.7986182396577,132.80295553940056
3.0000000000000004,27.54087870784082,107.85464755864719,107.85464755864719,45.71986712579116,107.85464755864719,107.85464755864719,45.71986712579116,107.85464755864719,107.85464755864719,12.543175435271564,12.543175435271564,41.98941830985516,12.543175435271564,46.499153218096346,50.10190864627813,12.543175435271564,47.098208564657746,50.85077433038754,50.07900008985802,119.86502826095692,155.41919122167636,50.07900008985802,119.86502826095692,155.41919122167636,50.07900008985802,119.86502826095692,155.41919122167636,18.09381800505355,32.07984180135556,36.43996775519978,18.2510616129583,66.31094366693932,70.9702138224199,18.2510616129583,70.51316366466618,75.62179745285084,20.648032593930104,97.36889261976845,97.66860421855121,37.02251004456613,97.36889261976845,97.66860421855121,37.02251004456613,97.36889261976845,97.66860421855121,10.138601974631413,31.031697504326118,34.63424966705645,10.138601974631413,38.68618939621735,59.55443938112422,10.138601974631413,38.68618939621735,61.35980972917044,31.913888042668823,102.8597345903634,137.8917147619827,50.54321171037709,102.8597345903634,137.8917147619827,50.54321171037709,102.3602706131632,137.8917147619827,10.138601974631413,37.188657545009605,41.390352136699676,44.09451496501577,51.74945651888529,53.704713480289605,44.09451496501577,52.34860313322601,87.79428369774423,85.35587267435089,131.37589200458356,85.35587267435089,131.37589200458356,7.883923515610739,136.89274999064048,7.883923515610739,136.89274999064048,86.10999506445229,139.88968868361957,86.10999506445229,139.88968868361957,37.93739909377025,126.38087276166438,37.93739909377025,126.38087276166438,85.3324381463462,139.88968868361957,85.3324381463462,139.88968868361957,77.8403815509662,132.89704661880188,77.8403815509662,132.89704661880188
4.0,47.714738289128235,107.96121988936584,107.96121988936584,47.714738289128235,107.96121988936584,107.96121988936584,47.714738289128235,107.96121988936584,107.96121988936584,12.552141251595284,12.552141251595284,41.28966274989419,12.552141251595284,45.33984175093689,49.10169294433747,12.552141251595284,45.79952237742223,50.14904036968205,50.11941988890135,120.00052083220305,155.55585813462636,50.11941988890135,120.00052083220305,155.55585813462636,50.11941988890135,120.00052083220305,155.55585813462636,18.10997653228739,31.510890974391693,38.25514671256666,18.10997653228739,65.48500782621927,69.53571923838855,18.10997653228739,69.23641563512658,74.79399207155612,57.4831823231804,97.46451277259841,97.76393123233127,57.4831823231804,97.46451277259841,97.76393123233127,57.4831823231804,97.46451277259841,97.76393123233127,10.147475055401713,29.25596093106497,151.0335227689535,10.147475055401713,37.97652235263255,151.0335227689535,10.147475055401713,37.97652235263255,151.0335227689535,67.40134457115822,102.97147663309485,138.02762404678276,67.40134457115822,102.97147663309485,138.02762404678276,67.40134457115822,102.47255730194304,138.02762404678276,10.147475055401713,36.33113334318102,40.691353504153675,42.63603229663848,50.9078211083523,53.0131705333684,42.63603229663848,51.655892693864075,87.28666135212184,85.41150390901684,131.50903010820207,85.41150390901684,131.50903010820207,83.48554515603286,137.02965007617877,83.48554515603286,137.02965007617877,86.18965280124986,140.02365871523284,86.18965280124986,140.02365871523284,82.27858925625792,126.4876476182556,82.27858925625792,126.4876476182556,85.41150390901684,140.02365871523284,85.41150390901684,140.02365871523284,77.92704921912545,133.0061088822615,77.92704921912545,133.0061088822615
5.0,47.778355455164004,108.10469462516417,108.10469462516417,47.778355455164004,108.10469462516417,108.10469462516417,47.778355455164004,108.10469462516417,108.10469462516417,12.575422458112492,12.575422458112492,40.59170173816318,12.575422458112492,44.054696117440194,47.96588631517196,12.575422458112492,44.65228157664511,49.32389126985015,50.182678784616506,120.1462650272575,155.73254316294972,50.182678784616506,120.1462650272575,155.73254316294972,50.182678784616506,120.1462650272575,155.73254316294972,18.13108518539362,30.602287496198713,165.28195606296532,18.13108518539362,64.8195283074476,165.28195606296532,18.13108518539362,67.52241294562864,165.28195606296532,57.55711294010498,97.5812546035354,97.88031594758979,57.55711294010498,97.5812546035354,97.88031594758979,57.55711294010498,97.5812546035354,97.88031594758979,10.009058397271943,10.009058397271943,165.28195606296532,10.009058397271943,36.82996402387599,165.28195606296532,10.009058397271943,36.82996402387599,165.28195606296532,38.38782359030009,103.08067229117202,138.20862852948076,38.38782359030009,103.08067229117202,138.20862852948076,38.38782359030009,102.58228404554073,138.20862852948076,10.009058397271943,35.32253176090298,140.70047974331857,41.039873903315055,49.77209308437811,140.70047974331857,41.039873903315055,50.681912454050114,140.70047974331857,85.51681121276681,131.68950223916863,85.51681121276681,131.68950223916863,93.07164578968182,137.2119710520915,93.07164578968182,137.2119710520915,86.2953141833321,140.20208628975533,86.2953141833321,140.20208628975533,82.38380453705692,126.66540569547787,82.38380453705692,126.66540569547787,85.51681121276681,133.36088257056488,85.51681121276681,133.36088257056488,78.0008012779356,133.18455240755213,78.0008012779356,133.18455240755213
6.000000000000001,47.858815802315874,108.28492508193372,108.28492508193372,47.858815802315874,108.28492508193372,108.28492508193372,47.858815802315874,108.28492508193372,108.28492508193372,12.58972795575822,112.31484763823526,113.30986276578045,12.58972795575822,112.31484763823526,113.30986276578045,12.58972795575822,112.31484763823526,113.30986276578045,50.26197618478604,120.3250805110888,155.99719548761126,50.26197618478604,120.3250805110888,155.99719548761126,50.26197618478604,120.3250805110888,155.99719548761126,18.03902020620854,115.30015177787061,165.54946390731683,18.03902020620854,115.30015177787061,165.54946390731683,18.03902020620854,115.30015177787061,165.54946390731683,57.650075888935305,97.725719490828,98.03879971725479,57.650075888935305,97.725719490828,98.03879971725479,57.650075888935305,97.725719490828,98.03879971725479,10.022537103947284,95.47173010896994,165.54946390731683,10.022537103947284,95.47173010896994,165.54946390731683,10.022537103947284,95.47173010896994,165.54946390731683,38.43338392595687,103.25998741041953,138.43455132299883,38.43338392595687,103.25998741041953,138.43455132299883,38.43338392595687,103.25998741041953,138.43455132299883,10.022537103947284,33.576721847136895,140.92240772850852,10.022537103947284,47.75621687278003,140.92240772850852,10.022537103947284,49.26364024308395,140.92240772850852,85.6482632631859,131.5242373100867,85.6482632631859,131.5242373100867,93.21778934302185,137.3904108735395,93.21778934302185,137.3904108735395,86.3690699845726,131.02719183436696,86.3690699845726,131.02719183436696,82.51615750869644,126.84291466219152,82.51615750869644,126.84291466219152,85.6482632631859,115.95311552519837,85.6482632631859,115.95311552519837,78.13529932111351,112.97178851377011,78.13529932111351,112.97178851377011
7.0,47.93867175882119,108.50172809683724,108.50172809683724,47.93867175882119,108.50172809683724,108.50172809683724,47.93867175882119,108.50172809683724,108.50172809683724,12.589678312014172,112.47499722160477,113.5258781071523,12.589678312014172,112.47499722160477,113.5258781071523,12.589678312014172,112.47499722160477,113.5258781071523,50.35723632210171,120.53682010074763,156.26139958415834,50.35723632210171,120.53682010074763,156.26139958415834,50.35723632210171,120.53682010074763,156.26139958415834,18.056473908269023,89.33994067604925,165.87080816105046,18.056473908269023,89.33994067604925,165.87080816105046,18.056473908269023,89.33994067604925,165.87080816105046,57.761979277029624,97.91479076217239,98.2128364828142,57.761979277029624,97.91479076217239,98.2128364828142,57.761979277029624,97.91479076217239,98.2128364828142,10.056154831743592,95.6452625591043,165.87080816105046,10.056154831743592,95.6452625591043,165.87080816105046,10.056154831743592,95.6452625591043,165.87080816105046,38.543806246918585,103.41965480507078,138.6474846508223,38.543806246918585,103.41965480507078,138.6474846508223,38.543806246918585,103.41965480507078,138.6474846508223,10.056154831743592,90.6591487385581,141.18826084345682,10.056154831743592,90.6591487385581,141.18826084345682,10.056154831743592,90.6591487385581,141.18826084345682,85.86399128854889,109.18390449145882,85.86399128854889,109.18390449145882,93.37575300901192,128.28337772291468,93.37575300901192,128.28337772291468,76.75040716504375,104.96725679944198,76.75040716504375,104.96725679944198,82.65837071948611,126.7956032360744,82.65837071948611,126.7956032360744,85.86399128854889,95.6452625591043,85.86399128854889,95.6452625591043,78.29830777226287,100.01238048361813,78.29830777226287,100.01238048361813
8.0,48.04977887566185,108.688200831553,108.688200831553,48.04977887566185,108.688200831553,108.688200831553,48.04977887566185,108.688200831553,108.688200831553,12.643229413405422,112.71923083484911,113.77664523090844,12.643229413405422,112.71923083484911,113.77664523090844,12.643229413405422,112.71923083484911,113.77664523090844,50.468368806609945,120.84752790189793,156.63053661403322,50.468368806609945,120.84752790189793,156.63053661403322,50.468368806609945,120.84752790189793,156.63053661403322,18.095061480967676,86.0559411080955,166.1794963285182,18.095061480967676,86.0559411080955,166.1794963285182,18.095061480967676,86.0559411080955,166.1794963285182,57.87288873038912,98.11679902035124,98.43389279105037,57.87288873038912,98.11679902035124,98.43389279105037,57.87288873038912,98.11679902035124,98.43389279105037,10.076271631908302,95.84688962089484,166.1794963285182,10.076271631908302,95.84688962089484,166.1794963285182,10.076271631908302,95.84688962089484,166.1794963285182,38.60861302870125,103.66592979373696,138.9536793323588,38.60861302870125,103.66592979373696,138.9536793323588,38.60861302870125,103.66592979373696,138.9536793323588,10.076271631908302,90.86094458016602,141.4977915021998,10.076271631908302,90.86094458016602,141.4977915021998,10.076271631908302,90.86094458016602,141.4977915021998,86.0559411080955,95.84688962089484,86.0559411080955,95.84688962089484,93.57698034238975,109.95737810624624,93.57698034238975,109.95737810624624,76.93584990107017,95.10849068300895,76.93584990107017,95.10849068300895,82.84190515675023,105.15286491579771,82.84190515675023,105.15286491579771,85.98909814621851,136.97125610871794,85.98909814621851,136.97125610871794,84.57023708137515,133.93141901734634,84.57023708137515,133.93141901734634
9.0,48.15502310247603,107.72244427230567,107.72244427230567,48.15502310247603,107.72244427230567,107.72244427230567,48.15502310247603,107.72244427230567,107.72244427230567,12.516239451208977,112.9983406957819,114.06193493010716,12.516239451208977,112.9983406957819,114.06193493010716,12.516239451208977,112.9983406957819,114.06193493010716,50.516494830896576,121.13267519542363,156.98128869390771,50.516494830896576,121.13267519542363,156.98128869390771,50.54054065797081,121.13267519542363,156.98128869390771,18.138529433225838,86.2735475102305,166.59869447267587,18.138529433225838,86.2735475102305,166.59869447267587,18.138529433225838,86.2735475102305,166.59869447267587,58.01966261535825,98.36826851175128,98.66494438249079,58.01966261535825,98.36826851175128,98.66494438249079,58.01966261535825,98.36826851175128,98.66494438249079,10.098576632377457,96.0501171264252,153.3431609169447,10.098576632377457,96.0501171264252,153.3431609169447,10.098576632377457,96.0501171264252,153.3431609169447,38.6797750769055,103.95010822505189,139.30407388156314,38.6797750769055,103.95010822505189,139.30407388156314,38.6797750769055,103.95010822505189,139.30407388156314,10.098576632377457,91.09218544968608,141.8507137803684,10.098576632377457,91.09218544968608,141.8507137803684,10.098576632377457,91.09218544968608,141.8507137803684,86.27262746665365,86.27262746665365,86.27262746665365,86.27262746665365,93.80680279169522,94.12574700898793,93.80680279169522,94.12574700898793,84.87122598383978,86.99799566656694,84.87122598383978,86.99799566656694,83.05212971381287,97.71466752744954,83.05212971381287,97.71466752744954,75.66785975564527,141.3563758731809,75.66785975564527,141.3563758731809,78.62897843670615,134.28560980239095,78.62897843670615,134.28560980239095
