ConfigName,Det,Height,BuildingSize,StreetWidth,AreaDensity,VolumeDensity,ChargeWeight,RadiusP,RadiusI,PressureAtR,ImpulseAtR,RadiusEstimator
config_63_det2_b30_s5_h24_w1500,2,24,30,5,0.7346938775510204,0.7346938775510204,1500,123.26670294753387,165.29458131200522,3.908549952757312,435.8238525390625,req
config_64_det2_b30_s20_h4_w50,2,4,30,20,0.36,0.06,50,20.68176431061915,34.92993224537756,0.1652389623282943,55.74419021606445,req
config_65_det2_b30_s20_h4_w500,2,4,30,20,0.36,0.06,500,69.08073085166369,91.11387860803643,12.83003749316473,166.69961547851562,req
config_66_det2_b30_s20_h4_w1500,2,4,30,20,0.36,0.06,1500,94.12551895976162,128.38801302648503,1.8293612930753236,293.0172119140625,req
config_67_det2_b30_s20_h12_w50,2,12,30,20,0.36,0.18000000000000002,50,22.392909033888387,39.45725746509337,0.9248343922256026,164.1494140625,req
config_68_det2_b30_s20_h12_w500,2,12,30,20,0.36,0.18000000000000002,500,66.317902413719,92.19269426044562,27.581811904907227,134.68565368652344,req
config_69_det2_b30_s20_h12_w1500,2,12,30,20,0.36,0.18000000000000002,1500,85.54272681596672,129.60040487762546,8.473675043141702,331.0326232910156,req
config_70_det2_b30_s20_h24_w50,2,24,30,20,0.36,0.36000000000000004,50,22.392909033888387,39.45725746509337,0.5298740454076324,164.15965270996094,req
config_71_det2_b30_s20_h24_w500,2,24,30,20,0.36,0.36000000000000004,500,60.60100968630804,92.25343828280874,11.730929374694824,115.23652648925781,req
config_72_det2_b30_s20_h24_w1500,2,24,30,20,0.36,0.36000000000000004,1500,78.82260515444369,132.84283085034485,15.551726341247559,406.18701171875,req
config_73_det1_b10_s8_h10_w250,1,10,10,8,0.30864197530864196,0.1286008230452675,250,50.767114793382184,64.64506898785432,27.919109344482422,5.518369734287262,req
config_74_det1_b10_s8_h10_w1000,1,10,10,8,0.30864197530864196,0.1286008230452675,1000,83.3476987618068,125.17975225650511,0.7037314571498428,272.9882507324219,req
config_75_det1_b10_s8_h15_w250,1,15,10,8,0.30864197530864196,0.19290123456790123,250,42.29496194058525,63.924414350074414,15.62610912322998,183.46714782714844,req
config_76_det1_b10_s8_h15_w1000,1,15,10,8,0.30864197530864196,0.19290123456790123,1000,78.34984196608893,125.25960791492203,7.805606300389627,275.6228332519531,req
config_77_det1_b10_s12_h10_w250,1,10,10,12,0.2066115702479339,0.08608815426997246,250,40.37670378242054,70.70915605492686,9.784172058105469,6.440034449100494,req
config_78_det1_b10_s12_h10_w1000,1,10,10,12,0.2066115702479339,0.08608815426997246,1000,75.81244364292124,116.29193813416303,11.302062034606934,208.4717559814453,req
config_79_det1_b10_s12_h15_w250,1,15,10,12,0.2066115702479339,0.1291322314049587,250,39.473932854480054,70.95722909690816,9.932296752929688,2.8065110594034195,req
config_80_det1_b10_s12_h15_w1000,1,15,10,12,0.2066115702479339,0.1291322314049587,1000,71.21937792249147,116.27420769457001,15.137484550476074,212.37083435058594,req
config_81_det2_b10_s8_h10_w250,2,10,10,8,0.30864197530864196,0.1286008230452675,250,54.48876859296581,69.58421217009885,5.65456774905906,236.46621704101562,req
config_82_det2_b10_s8_h10_w1000,2,10,10,8,0.30864197530864196,0.1286008230452675,1000,89.4043432017334,124.1060330143364,7.900683600461344,346.6484069824219,req
config_83_det2_b10_s8_h15_w250,2,15,10,8,0.30864197530864196,0.19290123456790123,250,40.7804993225929,70.53398304284886,35.50276565551758,241.3665771484375,req
config_84_det2_b10_s8_h15_w1000,2,15,10,8,0.30864197530864196,0.19290123456790123,1000,87.44903015471354,124.26053448523211,6.011548454320291,371.24365234375,req
config_85_det2_b10_s12_h10_w250,2,10,10,12,0.2066115702479339,0.08608815426997246,250,46.23921901373335,69.85251337639899,12.26295280456543,183.04336547851562,req
config_86_det2_b10_s12_h10_w1000,2,10,10,12,0.2066115702479339,0.08608815426997246,1000,92.47945755379648,115.17952527105963,5.104026794092691,284.5079650878906,req
config_87_det2_b10_s12_h15_w250,2,15,10,12,0.2066115702479339,0.1291322314049587,250,44.04734242834634,69.85251337639899,13.677218437194824,200.04531860351562,req
config_88_det2_b10_s12_h15_w1000,2,15,10,12,0.2066115702479339,0.1291322314049587,1000,80.53556503875235,115.30825227045403,7.7242711347887445,292.1160888671875,req
config_89_det1_b10_s5_h15_w250,1,15,10,5,0.4444444444444444,0.27777777777777773,250,46.82881932575755,78.01374086588136,11.231633186340332,9.97486299276352,req
config_90_det1_b10_s5_h15_w1000,1,15,10,5,0.4444444444444444,0.27777777777777773,1000,82.19160735406288,128.08838110851428,7.06881564334617,237.3667449951172,req
config_91_det1_b10_s5_h24_w250,1,24,10,5,0.4444444444444444,0.4444444444444444,250,36.7654457337321,74.4103630215577,20.804664611816406,220.2882080078125,req
